시설명,주소,경도,위도
림스치과의원,"창원시 성산구 동산로 122 (상남동, 스카이웰빙파크)",128.690591677,35.218627502
평온치과의원,"창원시 의창구 소계로84번길 2 (소계동, 평온치과의원)",128.599656521,35.256748767
밝은미소치과교정과 치과의원,"창원시 성산구 상남로 126, 802B호 (상남동)",128.683633170,35.224089349
예담치과의원,창원시 의창구 북면 천주로 1107 (961-2 A동 1층),128.606829707,35.349275975
SM차치과의원,"창원시 성산구 원이대로 654 (상남동, 세인프라자)",128.684901309,35.224371470
나란e치과의원,"창원시 성산구 원이대로 646 (상남동, 에이스빌딩)",128.684200102,35.224778700
노블치과의원,"창원시 성산구 원이대로473번길 9 (반림동, 노블파크아파트)",128.669450321,35.234832637
김종길치과의원,"창원시 성산구 창이대로881번길 11 (대방동, 신대방빌딩)",128.708312784,35.207262543
늘푸른치과의원,창원시 성산구 원이대로 678 (상남동),128.687195485,35.223098291
우리치과의원,"창원시 성산구 원이대로 591 (용호동, X-PlUS 빌딩 4층)",128.679976372,35.228127015
청담치과의원,"창원시 의창구 원이대로189번길 34 (명서동, 남천상가)",128.645890896,35.248969168
키즈라이크치과의원,창원시 성산구 상남로 122 (상남동),128.683329369,35.223715674
하늘치과의원,"창원시 의창구 사림로 47 (사림동, 사림프라자)",128.677939349,35.247462950
참진치과의원,"창원시 의창구 팔용로 442 (팔용동, KB빌딩)",128.613837291,35.255704962
서울웰치과의원,"창원시 성산구 원이대로 666 (상남동, 금강빌딩)",128.686109098,35.223709830
보스톤 치과의원,"창원시 성산구 창원천로 288, 4층 402, 403호 (반지동, 대동아파트)",128.669756596,35.245272410
e-사랑치과의원,"창원시 성산구 상남로192번길 41-3 (신월동, 남전빌딩)",128.691391972,35.227280098
미소지움치과의원,"창원시 의창구 도계로 66 (도계동, 정화빌딩)",128.637964705,35.258729423
오복치과의원,"창원시 성산구 반송로 148-6 (반림동, 미건빌딩 2층)",128.671255665,35.235960335
한결치과의원,"창원시 성산구 신촌로 90, 202호 (신촌동, 디에스아이존빌아파트)",128.627792456,35.201556879
e가지런한치과의원,"창원시 성산구 용지로133번길 5 (중앙동, 키다리빌딩)",128.679274007,35.227464188
본치과의원,"창원시 성산구 원이대로 608 (중앙동, 창원이마트)",128.680191136,35.226551336
센텀치과의원,"창원시 성산구 용지로133번길 5 (중앙동, 키다리빌딩)",128.679274007,35.227464188
미소치과의원,"창원시 성산구 창원천로 288, 대동그린코아상가  2층 226호 (반지동)",128.669756596,35.245272410
연세편한치과의원,"창원시 성산구 대정로 80 (남양동, 피오르빌아파트)",128.701524790,35.210526213
그린치과의원,"창원시 의창구 의안로 41 (소답동, 4층)",128.623818233,35.265207504
오늘치과의원,"창원시 의창구 도계로 63, 201호 (도계동, 중앙상가연립)",128.638265014,35.258932600
행복치과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마빌딩208호)",128.650994389,35.242709399
미소사랑치과의원,"창원시 의창구 팔용로 439 (팔용동, 사화빌딩)",128.613176396,35.255865490
굿모닝e치과의원,"창원시 성산구 상남로 118 (상남동, CNN타워)",128.683124456,35.223465935
성심치과의원,"창원시 의창구 대산면 주남로 574-8, 2층",128.708572279,35.334691579
이튼튼치과의원,"창원시 의창구 도계로 61 (도계동, 의창새마을금고)",128.638079385,35.259141483
한마음치과의원,"창원시 의창구 원이대로 269 (봉곡동, 한빛메디칼센터)",128.649762978,35.243334915
한사랑치과의원,"창원시 성산구 안민로117번길 9 (안민동, 풍전빌딩)",128.689443445,35.186793706
성원치과의원,"창원시 성산구 대암로 80 (대방동, 성원3차 상가 408호)",128.705297292,35.215008649
허영준치과의원,"창원시 성산구 외동반림로 212 (용호동, 일동아파트)",128.677299183,35.235881751
심미부부치과의원,"창원시 성산구 대정로 138 (대방동, 대동훼미리코아상가 310호)",128.707629837,35.211749085
함께하는치과의원,"창원시 성산구 원이대로 716 (상남동, 대동메디칼)",128.690161888,35.221036706
김석훈치과의원,"창원시 의창구 봉곡로123번길 7 (봉곡동, 봉곡빌딩)",128.671271470,35.246162355
화이트치과의원,"창원시 의창구 팔용로 429 (팔용동, 팔용프라자)",128.612447814,35.255004244
즐거운치과의원,"창원시 성산구 가양로124번길 17-13 (대방동, 대방프라자)",128.707991005,35.208134547
건미치과의원,창원시 의창구 읍성로 78 (소답동),128.626334094,35.264845733
SK 금강치과의원,"창원시 성산구 완암로 50 (성산동, SK테크노파크)",128.663731405,35.205649255
아름다운치과의원,"창원시 성산구 원이대로 664 (상남동, 창원메디컬)",128.685922479,35.223812691
온누리치과의원,"창원시 성산구 가양로124번길 17-12 (대방동, 실로암빌딩 302호)",128.707863275,35.207817730
쥬니어치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021
함성원치과의원,"창원시 의창구 팔용로 428 (팔용동, 드림피아)",128.612847550,35.254660735
조은치과의원,"창원시 의창구 반계로 98, 3층 302,303,304호 (팔용동, 벽산블루밍아파트 상가)",128.616486384,35.253718100
명곡치과의원,"창원시 의창구 원이대로 275 (봉곡동, 국민은행 명곡지점)",128.650297626,35.243003838
류치과의원,"창원시 의창구 동읍 의창대로 854, 2층 201호 (동읍빌딩)",128.684603441,35.276850607
북면치과의원,창원시 의창구 북면 천주로 1080,128.607782793,35.347105942
소계권치과의원,"창원시 의창구 소계로84번길 3, 진한빌딩 3층 301호 (소계동)",128.599757563,35.257077291
현대치과의원,"창원시 성산구 외동반림로 217 (반림동, 현대아파트)",128.677352668,35.237022077
김종하치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021
최치과의원,"창원시 의창구 읍성로33번길 2, 2층 (북동, 장소아과의원)",128.621693349,35.265122584
박현정치과의원,"창원시 성산구 대정로 102 (남양동, 개나리3차아파트)",128.703905253,35.211147037
신치과의원,"창원시 성산구 원이대로473번길 14 (반림동, 트리비앙아파트)",128.669956229,35.234683388
한서치과의원,"창원시 성산구 용지로133번길 3, 한서빌딩 9층 901호 (중앙동)",128.679397816,35.227316440
청아치과의원,"창원시 의창구 명지로 82-4 (명서동, 장원상가)",128.646742220,35.249188352
문치과의원,창원시 성산구 원이대로863번길 32 (가음동),128.698348285,35.207882557
최웅재치과의원,"창원시 성산구 대정로 33 (가음동, 황금상가)",128.698268214,35.207504837
우리들치과의원,"창원시 의창구 반계로 105 (팔용동, 대동중앙아파트)",128.616593462,35.254560431
박재간치과의원,창원시 의창구 평산로219번길 47 (중동),128.621063254,35.261181235
미래치과의원,"창원시 성산구 동산로 166, 2층 201호 (사파동, 사파대동상가)",128.693965521,35.222251089
경남치과의원,"창원시 의창구 의안로2번길 37 (소답동, 에은빌딩)",128.627814650,35.261663957
동현치과의원,"창원시 의창구 읍성로 57 (소답동, 형제상가2 층)",128.624363713,35.265137574
미치과교정과치과의원,"창원시 성산구 상남로 118 (상남동, CNN타워)",128.683124456,35.223465935
우리가족치과의원,"창원시 의창구 창이대로 203, 지예빌딩 2~3층 (봉곡동)",128.659628919,35.245064656
수정치과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399
내동치과의원,"창원시 성산구 창원대로 726, 16,17,32호 (내동, 내동상가아파트)",128.670327694,35.217149953
남치과의원,"창원시 의창구 의창대로62번길 2 (팔용동, 동영오피스)",128.607308843,35.256547183
이재치과의원,"창원시 의창구 의안로31번길 28-10 (중동, 이제메디칼)",128.621145938,35.264881934
성심치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021
황상윤치과의원,"창원시 성산구 가음로13번길 33 (남양동, 남양종합상가)",128.700982036,35.213077641
반송치과의원,"창원시 성산구 원이대로473번길 13 (반림동, dna빌딩)",128.669824244,35.235327693
창원치과의원,"창원시 성산구 창원천로 34, 상가동 2층 217,218,219,220호 (대원동, 대원 꿈에그린)",128.648734492,35.235019046
나치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021
대방치과의원,"창원시 성산구 대정로 135, 대방덕산타운 401호 (대방동)",128.707297435,35.212268715
서린치과의원,"창원시 의창구 창이대로309번길 5, 2층 201호 (봉곡동, 낙원상가)",128.670821852,35.246533728
동면치과의원,창원시 의창구 동읍 동읍로 5,128.684360535,35.277840259
바른이치과의원,"창원시 성산구 대암로 40-14 (남양동, 동양람세스빌딩)",128.700836477,35.213698013
하이치과의원,"창원시 성산구 동산로 162 (사파동, 무궁화상가)",128.693707272,35.221971887
박재홍치과의원,"창원시 성산구 연덕로184번길 48 (내동, 공단상가)",128.670364701,35.216497648
한맷돌치과의원,"창원시 성산구 대정로 77 (남양동, 성원1차아파트)",128.700981158,35.210794118
강도욱치과의원,"창원시 성산구 신촌로 17 (신촌동, 낙지마당 양곡점)",128.626526347,35.207908990
이플치과의원,"창원시 의창구 평산로 96, 웰빙프라자 2층 209호 (팔용동)",128.619571757,35.251668986
소망치과의원,"창원시 성산구 반송로 144 (반림동, 수영빌딩)",128.671081274,35.236055593
이편한치과의원,창원시 의창구 도계로 58 (도계동),128.637433170,35.259187583
하얀치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021
하나치과의원,"창원시 성산구 원이대로 648 (상남동, 상남오피스텔)",128.684444545,35.224649357
서울치과의원,"창원시 성산구 중앙대로 37 (중앙동, 경남오피스텔)",128.675228616,35.219280008
미르치과의원,"창원시 성산구 상남로 122, 상남메디컬 12층 (상남동)",128.683329369,35.223715674
부강치과의원,"창원시 성산구 대정로 29 (대방동, 대우상가 2층)",128.698044562,35.207225420
정치원치과의원,"창원시 성산구 동산로 156, 3층 305호 (사파동, 삼익종합상가)",128.693416077,35.221657227
서울영치과의원,"창원시 성산구 가양로124번길 15 (대방동, 대암빌딩)",128.707552307,35.208047098
박병욱치과의원,"창원시 의창구 팔용로 438 (팔용동, 팔용종합상가 403호)",128.613500890,35.255333697
박치과의원,"창원시 성산구 원이대로 587 (용호동, 정우상가)",128.679481329,35.228413966
이치과의원,"창원시 성산구 대정로 31-4 (가음동, 가고파상가)",128.698042424,35.207429658
최영철치과의원,"창원시 성산구 용지로 94 (중앙동, 올림피아상가)",128.677844241,35.223885967
한솔세븐치과의원,"창원시 의창구 우곡로217번길 36 (명서동, 모리스빌딩)",128.650413796,35.241823427
하얀마음치과의원,"창원시 마산합포구 해안대로 6, 3층 (해운동)",128.559427976,35.180232826
좋은치과의원,"창원시 마산합포구 해안대로 25, 3층 304호 (해운동)",128.561510865,35.180541781
다미소치과의원,"창원시 마산회원구 3·15대로 733, 완우빌딩 3층 (합성동)",128.581550394,35.237713667
인비스치과의원,"창원시 마산회원구 3·15대로 744, 송하빌딩 5층 501호 (합성동)",128.582877960,35.238305576
상아치과의원,"창원시 마산회원구 내서읍 호계본동로 17-2, 코오롱그랜드쇼핑",128.521062003,35.261488836
스마일치과의원,"창원시 마산회원구 삼호로 80, 2층 (양덕동, 메트로시티 2단지)",128.585740711,35.225199910
선치과의원,"창원시 마산합포구 합포로 66, 세강당한의원 2층 (동성동)",128.578405689,35.205148025
제일치과의원,창원시 마산합포구 서성로 62 (신포동2가),128.572348723,35.202594883
보석플란트치과의원,"창원시 마산합포구 노산서18길 30, 2,3,4층 (교원동)",128.568771564,35.215463156
아미치과의원,"창원시 마산합포구 불종거리로 32, 2층,3층 (오동동)",128.576665247,35.207232595
박치과의원,"창원시 마산회원구 내서읍 호원로 160, 2층",128.523932236,35.248749526
마산뉴치과의원,"창원시 마산회원구 마산역광장로 6, 903호 (석전동, 광통힐타운)",128.579317165,35.235357511
올바른치과의원,"창원시 마산합포구 현동로 111, 3층 301호 (현동)",128.558153786,35.146865405
모두치과의원,"창원시 마산합포구 3·15대로 261, 5층 (중앙동3가)",128.567230283,35.201632988
바른치과의원,"창원시 마산합포구 합포로 21 (수성동, IBK저축은행)",128.574595704,35.203127010
